"ID","INCI","CAS","WE"
"17598","Nordihydroguaiaretic Acid","500-38-9","207-903-0"
"17599","Nortafluprost","209860-89-9","-"
"17600","Norvaline","2013-12-9 / 6600-40-4 / 760-78-1","217-936-2 / 229-543-3 / 212-082-7"
"17601","Nostoc Commune Extract","-","-"
"17602","Nostoc Commune/Hydrangea Serrata Leaf/Soybean Ferment Filtrate","-","-"
"17603","Nostoc Endophytum","-","-"
"17604","Nostoc Flagelliforme Extract","-","-"
"17605","Nostochopsis Lobatus Extract","-","-"
"17606","Notholirion Bulbuliferum Bulb Extract","-","-"
"17616","Nuphar Japonicum Root Extract","-","-"
"17617","Nuphar Lutea Extract","-","-"
"17618","Nuphar Luteum Leaf","90064-33-8","290-095-7"
"17619","Nuphar Luteum Leaf Extract","90064-33-8","290-095-7"
"17620","Nuphar Luteum Root Extract","90064-33-8","290-095-7"
"17621","Nutmeg Kernel Oil/Flower Wax Glycerides","-","-"
"17626","Nyctanthes Arbor-Tristis Flower Extract","-","-"
"17627","Nyctanthes Arbor-Tristis Leaf Extract","90064-34-9","290-096-2"
"17628","Nyctanthes Arbor-Tristis Seed Extract","90064-34-9","290-096-2"
"17629","Nylon 6/12","-","-"
"17630","Nylon-10/10","28774-87-0","-"
"17631","Nylon-11","25035-04-5","-"
"17632","Nylon-12","25038-74-8","-"
"17633","Nylon-12 Fluorescent Brightener 230 Salt","367952-88-3","-"
"17634","Nylon-12/6/66 Copolymer","-","-"
"17635","Nylon-6","25038-54-4","-"
"17636","Nylon-6/12","25191-04-2","-"
"17637","Nylon-611","-","-"
"17638","Nylon-611/Dimethicone Copolymer","-","-"
"17639","Nylon-66","32131-17-2","-"
"17640","Nymphaea Alba Flower Extract","84696-27-5","283-645-2"
"17641","Nymphaea Alba Leaf Cell Extract","84696-27-5","283-645-2"
"17642","Nymphaea Alba Root Extract","84696-27-5","283-645-2"
"17643","Nymphaea Ampla Flower Extract","-","-"
"17644","Nymphaea Caerulea Flower Extract","-","-"
"17645","Nymphaea Caerulea Flower Oil","-","-"
"17646","Nymphaea Caerulea Flower Water","-","-"
"17647","Nymphaea Caerulea Leaf Cell Extract","-","-"
"17648","Nymphaea Caerulea Seed Extract","-","-"
"17649","Nymphaea Chalong Kwan Callus Extract","-","-"
"17650","Nymphaea Coerulea Flower Extract","-","-"
"17651","Nymphaea Coerulea Flower Oil","-","-"
"17652","Nymphaea Coerulea Flower Water","-","-"
"17653","Nymphaea Coerulea Leaf Cell Extract","-","-"
"17654","Nymphaea Colorado Flower Extract","-","-"
"17655","Nymphaea Gigantea Flower Extract","-","-"
"17656","Nymphaea Lotus Flower Extract","91723-04-5","294-508-1"
"17657","Nymphaea Lotus Leaf Cell Culture Powder","91723-04-5","294-508-1"
"17658","Nymphaea Lotus Root Extract","91723-04-5","294-508-1"
"17659","Nymphaea Odorata Root Extract","90064-35-0","290-097-8"
"17660","Nymphaea Rubra Flower Extract","-","-"
"17661","Nymphaea Stellata Flower Extract","-","-"
"17662","Nymphaea Stellata Flower Powder","-","-"
"17663","Nymphaea Tetragona Callus Culture Extract","-","-"
"17664","Nymphaea Tetragona Extract","-","-"
"17665","Nymphaea Tetragona Phytoplacenta Extract","-","-"
"17666","Nymphoides Hydrophylla Stem Extract","-","-"
"17667","Nymphoides Hydrophylla Stem Water","-","-"
"17668","Nymphoides Indica Extract","-","-"
"17669","Nymphoides Peltata Extract","-","-"
"17670","Nypa Fruticans Bract Extract","-","-"
"17671","Nypa Fruticans Extract","-","-"
"17672","Nypa Fruticans Shoot Extract","-","-"
"17673","Nypa Fruticans Sprout Extract","-","-"
"17674","Nypa Fruticans Sprout/Saussurea Involucrata Extract","-","-"
"17677","o-Allyloxyanisole","4125-43-3","223-935-8"
"17678","o-Aminophenol","95-55-6","202-431-1"
"17679","o-Aminophenol Sulfate","67845-79-8","267-335-4"
"17680","o-Anisaldehyde","135-02-4","205-171-7"
"17722","o-Cresol","95-48-7","202-423-8"
"17723","o-Cresyl Acetate","533-18-6","208-556-8"
"17898","o-Cymen-5-ol","3228-02-2 / 39660-61-2","221-761-7 / -"
"18333","o-Methoxycinnamaldehyde","1504-74-1","216-131-3"
"18341","o-Phenylphenol","90-43-7","201-993-5"
"18347","O-Phosphoserine","407-41-0, 73913-63-0","206-986-0"
"18505","o-Tolualdehyde","529-20-4","208-452-2"
"18506","o-Tolyl Biguanide","93-69-6","202-268-6"
"17675","Oak Root Extract","-","-"
"17676","Oak Vinegar","-","-"
"17681","Oat Amino Acids","-","-"
"17682","Oatamide MEA","-","-"
"17683","Oatamidopropyl Betaine","-","-"
"17684","Oatamidopropyl Dimethylamine","-","-"
"17685","Oblongichytrium sp. PB-55 Polysaccharides","-","-"
"17686","Ocimene","13877-91-3","237-641-2"
"17687","Ocimenol","5986-38-9","227-806-7"
"17688","Ocimenyl Acetate","72214-23-4","276-484-4"
"17689","Ocimum Americanum Leaf Oil","91845-26-0; 1193393-25-7","295-198-0"
"17690","Ocimum Americanum Leaf/Stem Oil","91845-26-0","295-198-0"
"17691","Ocimum Basilicum Extract","-","-"
"17692","Ocimum Basilicum Flower/Leaf Extract","84775-71-3","283-900-8"
"17693","Ocimum Basilicum Flower/Leaf/Stem Extract","84775-71-3","283-900-8"
"17694","Ocimum Basilicum Flower/Leaf/Stem Water","84775-71-3","283-900-8"
"17695","Ocimum Basilicum Hairy Root Culture Extract","-","-"
"17696","Ocimum Basilicum Herb Extract","84775-71-3","283-900-8"
"17697","Ocimum Basilicum Herb Oil","84775-71-3","283-900-8"
"17698","Ocimum Basilicum Leaf","84775-71-3","283-900-8"
"17699","Ocimum Basilicum Leaf Extract","84775-71-3","283-900-8"
"17700","Ocimum Basilicum Leaf Powder","84775-71-3","283-900-8"
"17701","Ocimum Basilicum Leaf Water","84775-71-3","283-900-8"
"17702","Ocimum Basilicum Meristem Cell Culture","-","-"
"17703","Ocimum Basilicum Meristem Cell Culture Extract","-","-"
"17704","Ocimum Basilicum Oil","84775-71-3 / 8015-73-4","283-900-8 / -"
"17705","Ocimum Basilicum Root Extract","-","-"
"17706","Ocimum Basilicum Seed","-","-"
"17707","Ocimum Basilicum Seed Extract","-","-"
"17708","Ocimum Canum Herb Extract","90082-13-6","290-101-8"
"17709","Ocimum Canum Herb Oil","90082-13-6","290-101-8"
"17710","Ocimum Gratissimum Herb Extract","91770-38-6","294-822-9"
"17711","Ocimum Gratissimum Herb Oil","91770-38-6","294-822-9"
"17712","Ocimum Sanctum Leaf Extract","91845-35-1","295-208-3"
"17713","Ocimum Sanctum Leaf Powder","91845-35-1","295-208-3"
"17714","Ocimum Tenuiflorum Callus Culture Lysate","-","-"
"17715","Ocimum Tenuiflorum Extract","-","-"
"17716","Ocimum Tenuiflorum Flower Extract","-","-"
"17717","Ocimum Tenuiflorum Oil","8015-73-4","-"
"17718","Ocimum Tenuiflorum Water","-","-"
"17719","Ocotea Aciphylla Leaf Oil","-","-"
"17720","Ocotea Guianensis Leaf Extract","-","-"
"17721","Ocotea Quixos Leaf Oil","1130740-97-4","-"
"17724","Octacarboxymethyl Dipeptide-12 Lysinamide","-","-"
"17725","Octacosanyl Glycol","97338-11-9","306-603-8"
"17726","Octacosanyl Glycol Isostearate","-","-"
"17727","Octacosatrimonium Chloride","-","-"
"17728","Octadecane","593-45-3","209-790-3"
"17729","Octadecene","27070-58-2","248-205-6"
"17730","Octadecene/MA Copolymer","25266-02-8","-"
"17731","Octadecene/MA Copolymer Esters","-","-"
"17732","Octadecene/MA Copolymer Octadodecyl/Beta-Sitosteryl Esters","1016160-84-1","-"
"17733","Octadecenedioic Acid","20701-68-2","-"
"17734","Octadecenyl-Ammonium Fluoride","-","-"
"17735","Octadecyl Di-t-Butyl-4-Hydroxyhydrocinnamate","2082-79-3","218-216-0"
"17736","Octafluoropentyl Methacrylate","355-93-1","206-596-0"
"17737","Octahydro-2,5,5-Trimethyl-2-Naphthol","71832-76-3","276-054-6"
"17738","Octahydro-3,8-Dimethylazulen-5-Ylpropan-2-ol","489-86-1","207-702-8"
"17739","Octahydro-5,5-Dimethylnaphthalene-2-Carbaldehyde","68738-96-5 / 68991-96-8","272-120-3 / 273-660-2"
"17740","Octahydro-8,8-Dimethyl-2-Naphthaldehyde","68991-97-9","273-661-8"
"17741","Octahydro-8,8-Dimethylnaphthalene-2-Carbonitrile","72928-51-9","277-081-6"
"17744","Octahydro-Dimethyl-4alpha-Naphthol","23333-91-7","245-590-2"
"17745","Octahydro-Dimethyl-Methylvinyl-Naphthalene","4630-07-3","225-047-6"
"17746","Octahydro-Hexamethyl-Naphthoxirene","94400-98-3","-"
"17747","Octahydro-Methoxy-Tetramethyl-Methanoazulene","67874-81-1","267-510-5"
"17748","Octahydro-Methyl-Methanonaphthalenone","41724-19-0","255-517-6"
"17749","Octahydro-Pentamethyl-Indene","33704-60-8","251-648-8"
"17751","Octahydro-Tetramethyl-1-Naphthalenol","103614-86-4","-"
"17754","Octahydro-Tetramethyl-Methano-1-Naphthol","5986-55-0","227-807-2"
"17757","Octahydro-Tetramethyl-Methano-Cyclopentacyclopropabenzene-4-Methanol","59056-64-3","261-580-0"
"17758","Octahydro-Tetramethyl-Methano-Cyclopentacyclopropabenzene-4-Methanol Acetate","59056-62-1","261-579-5"
"17759","Octahydro-Tetramethyl-Methano-Cyclopentacyclopropabenzene-4-Methanol Formate","59056-70-1","261-582-1"
"17755","Octahydro-Tetramethyl-Methanoazulene","514-51-2","208-182-5"
"17756","Octahydro-Tetramethyl-Methanoazulenone","14727-47-0","238-780-1"
"17752","Octahydro-Tetramethylcyclopropanaphthalenone","25966-79-4","247-381-1"
"17753","Octahydro-Tetramethylcyclopropazulene","489-40-7","207-695-1"
"17760","Octahydro-Trimethyl-Ethano-Naphthoxirene","51115-88-9","256-991-7"
"17761","Octahydro-Trimethyl-Naphthoxiren-7-ol","68845-01-2","272-448-7"
"17762","Octahydro-Trimethylspiro-Methanoazulene-6,2'-Oxirane","22037-88-3","244-745-1"
"17742","Octahydrocoumarin","4430-31-3","224-623-4"
"17743","Octahydrodimethyl-2,5-Methano-Indenooxirene","94021-60-0","301-455-0"
"17750","Octahydrospiro-Dioxolanemethanoindene","15591-90-9","239-659-6"
"17763","Octanal","124-13-0","204-683-8"
"17764","Octanal Dimethyl Acetal","10022-28-3","233-018-4"
"17765","Octanal Ethyleneglycol Cyclic Acetal","4359-57-3","224-438-9"
"17766","Octanal/Methyl Anthranilate Schiff Base","67801-44-9","267-165-0"
"17767","Octane","111-65-9","203-892-1"
"17768","Octanediol","629-41-4","211-090-8"
"17769","Octanicotinoyl Epigallocatechin Gallate","-","-"
"17770","Octapeptide-1","-","-"
"17771","Octapeptide-10","-","-"
"17772","Octapeptide-11","-","-"
"17773","Octapeptide-12","-","-"
"17774","Octapeptide-12 sh-Polypeptide-56 Tripeptide-44 sh-Polypeptide-1","-","-"
"17775","Octapeptide-12 sh-Polypeptide-56 Tripeptide-44 sh-Polypeptide-3","-","-"
"17776","Octapeptide-13","-","-"
"17777","Octapeptide-14","-","-"
"17778","Octapeptide-15","-","-"
"17779","Octapeptide-16","-","-"
"17780","Octapeptide-17","-","-"
"17781","Octapeptide-18","-","-"
"17782","Octapeptide-19","-","-"
"17783","Octapeptide-2","-","-"
"17784","Octapeptide-20 Amide","-","-"
"17785","Octapeptide-21 Amide","-","-"
"17786","Octapeptide-22","-","-"
"17787","Octapeptide-22 r-Thermus Thermophilus Putative Esterase Hexapeptide-40","-","-"
"17788","Octapeptide-23","-","-"
"17789","Octapeptide-24","-","-"
"17790","Octapeptide-25","-","-"
"17791","Octapeptide-26","-","-"
"17792","Octapeptide-27 Amide","-","-"
"17793","Octapeptide-28","-","-"
"17794","Octapeptide-29","-","-"
"17795","Octapeptide-29 Trifluoroacetate","-","-"
"17796","Octapeptide-3","-","-"
"17797","Octapeptide-30","-","-"
"17798","Octapeptide-31","-","-"
"17799","Octapeptide-32","-","-"
"17800","Octapeptide-33","-","-"
"17801","Octapeptide-34","-","-"
"17802","Octapeptide-35","-","-"
"17803","Octapeptide-36","-","-"
"17804","Octapeptide-37","-","-"
"17805","Octapeptide-38","-","-"
"17806","Octapeptide-39","-","-"
"17807","Octapeptide-40","-","-"
"17808","Octapeptide-41","-","-"
"17809","Octapeptide-42","-","-"
"17810","Octapeptide-43 Amide","-","-"
"17811","Octapeptide-5","-","-"
"17812","Octapeptide-6","-","-"
"17813","Octapeptide-7","-","-"
"17814","Octapeptide-8","-","-"
"17815","Octapeptide-9","-","-"
"17816","Octatrienoic Acid","5205-32-3","-"
"17817","Octene","111-66-0","203-893-7"
"17818","Octene Hydroformylated-Distilled","68527-05-9","271-250-8"
"17819","Octenidine HCl","70775-75-6","274-861-8"
"17820","Octocrylene","6197-30-4","228-250-8"
"17821","Octopamine","104-14-3","203-179-5"
"17822","Octoxynol-1","2315-67-5","-"
"17823","Octoxynol-10","9002-93-1","-"
"17824","Octoxynol-11","9002-93-1","-"
"17825","Octoxynol-12","9002-93-1","-"
"17826","Octoxynol-13","9002-93-1","-"
"17827","Octoxynol-16","9002-93-1","-"
"17828","Octoxynol-20","9002-93-1","-"
"17829","Octoxynol-20 Carboxylic Acid","-","-"
"17830","Octoxynol-25","9002-93-1","-"
"17831","Octoxynol-3","9002-93-1","-"
"17832","Octoxynol-30","9002-93-1","-"
"17833","Octoxynol-33","9002-93-1","-"
"17834","Octoxynol-40","9002-93-1","-"
"17835","Octoxynol-5","9002-93-1","-"
"17836","Octoxynol-6","9002-93-1","-"
"17837","Octoxynol-7","9002-93-1","-"
"17838","Octoxynol-70","9002-93-1","-"
"17839","Octoxynol-8","9002-93-1","-"
"17840","Octoxynol-9","9002-93-1","-"
"17841","Octoxynol-9 Carboxylic Acid","25338-58-3","246-867-0"
"17842","Octrizole","3147-75-9","221-573-5"
"17843","Octydodecyl Bis-Hydroxypropyl Dimethicone Citrate Crosspolymer","-","-"
"17844","Octyl 2-Butenoate","22874-79-9","245-279-1"
"17845","Octyl Acetate","112-14-1","203-939-6"
"17846","Octyl Acetate/Monomethyl Acetate","68683-25-0","272-068-1"
"17847","Octyl Formate","112-32-3","203-959-5"
"17848","Octyl Isobutyrate","109-15-9","203-651-0"
"17849","Octyl Polystyrene Oxide/PEG-10 Copolymer","83653-00-3","-"
"17850","Octyl Polystyrene Oxide/PEG-10 Copolymer Phosphate","308336-62-1","-"
"17851","Octylacrylamide/Acrylates/Butylaminoethyl Methacrylate Copolymer","70801-07-9","-"
"17852","Octyldecanol","45235-48-1","917-847-5"
"17853","Octyldecyl Oleate","-","-"
"17854","Octyldecyl Phosphate","-","-"
"17855","Octyldodecanol","5333-42-6","226-242-9"
"17856","Octyldodeceth-10","32128-65-7","500-080-1"
"17857","Octyldodeceth-16","32128-65-7","500-080-1"
"17858","Octyldodeceth-2","32128-65-7","500-080-1"
"17859","Octyldodeceth-20","32128-65-7","500-080-1"
"17860","Octyldodeceth-25","32128-65-7","500-080-1"
"17861","Octyldodeceth-30","32128-65-7","500-080-1"
"17862","Octyldodeceth-5","32128-65-7","500-080-1"
"17863","Octyldodecyl Avocadoate","-","-"
"17864","Octyldodecyl Beeswax","-","-"
"17865","Octyldodecyl Behenate","125804-08-2","-"
"17866","Octyldodecyl Benzoate","-","-"
"17867","Octyldodecyl Citrate Crosspolymer","-","-"
"17868","Octyldodecyl Cocoate","-","-"
"17869","Octyldodecyl Dilinoleic Acid/Propanediol Copolymer","-","-"
"17870","Octyldodecyl Dimer Dilinoleyl Alcohol/Succinic Acid Copolymer","-","-"
"17871","Octyldodecyl Erucate","88103-59-7","-"
"17872","Octyldodecyl Ethylhexanoate","69275-04-3","273-943-0"
"17873","Octyldodecyl Glucoside","-","-"
"17874","Octyldodecyl Glycol Grapeseedate","-","-"
"17875","Octyldodecyl Hydroxystearate","74659-70-4","-"
"17876","Octyldodecyl Isostearate","93803-87-3","298-361-4"
"17877","Octyldodecyl Lactate","57568-20-4","-"
"17878","Octyldodecyl Lanolate","233603-23-1","-"
"17879","Octyldodecyl Meadowfoamate","226994-08-7","-"
"17880","Octyldodecyl Methoxycrylene","1558950-52-9","-"
"17881","Octyldodecyl Myristate","22766-83-2","245-205-8"
"17882","Octyldodecyl Neodecanoate","-","-"
"17883","Octyldodecyl Neopentanoate","-","-"
"17884","Octyldodecyl Octyldodecanoate","182162-80-7","-"
"17885","Octyldodecyl Oleate","22801-45-2","245-228-3"
"17886","Octyldodecyl Olivate","223706-58-9","-"
"17887","Octyldodecyl PCA","37673-37-3","253-604-3"
"17888","Octyldodecyl Ricinoleate","79490-62-3 / 125093-27-8","- / -"
"17889","Octyldodecyl Safflowerate","-","-"
"17890","Octyldodecyl Shea Butterate","-","-"
"17891","Octyldodecyl Stearate","22766-82-1","245-204-2"
"17892","Octyldodecyl Stearoyl Stearate","90052-75-8","289-991-0"
"17893","Octyldodecyl Xyloside","423772-95-6","-"
"17894","Octyldodecyl/PPG-3 Myristyl Ether Dimer Dilinoleate","-","-"
"17895","Octyldodecyltrimonium Chloride","-","-"
"17896","Octylisothiazolinone","26530-20-1","247-761-7"
"17897","Octylphthalide","137786-58-4","-"
"17899","Odontella Aurita Extract","-","-"
"17900","Odontella Aurita Oil","-","-"
"17901","Odontioda Lavender Lace Flower Extract","-","-"
"17902","Oenanthe Javanica Extract","-","-"
"17903","Oenocarpus Bacaba Fruit Oil","-","-"
"17904","Oenocarpus Bataua Acid","1951440-37-1","-"
"17905","Oenocarpus Bataua Fruit Oil","1938910-14-5","-"
"17906","Oenocarpus Bataua Seed Oil","-","-"
"17907","Oenothera Biennis Callus Lysate","-","-"
"17908","Oenothera Biennis Extract","90028-66-3","289-859-2"
"17909","Oenothera Biennis Flower Extract","90028-66-3","289-859-2"
"17910","Oenothera Biennis Flower/Leaf/Stem Extract","90028-66-3","289-859-2"
"17911","Oenothera Biennis Leaf Cell Extract","90028-66-3","289-859-2"
"17912","Oenothera Biennis Leaf Extract","90028-66-3","289-859-2"
"17913","Oenothera Biennis Oil","90028-66-3","289-859-2"
"17914","Oenothera Biennis Root Extract","90028-66-3","289-859-2"
"17915","Oenothera Biennis Seed","90028-66-3","289-859-2"
"17916","Oenothera Biennis Seed Extract","90028-66-3","289-859-2"
"17917","Oenothera Biennis Sprout Extract","90028-66-3","289-859-2"
"17918","Oenothera Laciniata Extract","-","-"
"17919","Oenothera Laciniata Leaf/Stem Extract","-","-"
"17920","Oenothera Lindheimeri Flower Extract","-","-"
"17921","Oenothera Rosea Extract","-","-"
"17922","Oenothera Tetraptera Leaf Extract","-","-"
"17923","Olaflur","6818-37-7","229-891-6"
"17924","Olax Dissitiflora Root Oil","90082-16-9","290-103-9"
"17925","Oldenlandia Diffusa Extract","-","-"
"17926","Oldenlandia Diffusa Fruit Extract","-","-"
"17927","Oldenlandia Diffusa Root Extract","-","-"
"17928","Olea Europaea Bark Extract","8001-25-0","232-277-0"
"17929","Olea Europaea Branch Extract","-","-"
"17930","Olea Europaea Bud Extract","8001-25-0 / 84012-27-1","232-277-0"
"17931","Olea Europaea Callus Culture Lysate","-","-"
"17932","Olea Europaea Callus Lysate","-","-"
"17933","Olea Europaea Flower Extract","8001-25-0","232-277-0"
"17934","Olea Europaea Flower Water","84012-27-1","-"
"17935","Olea Europaea Fruit","8001-25-0","232-277-0"
"17936","Olea Europaea Fruit Extract","84012-27-1","-"
"17937","Olea Europaea Fruit Juice","8001-25-0","232-277-0"
"17938","Olea Europaea Fruit Juice Extract","-","-"
"17939","Olea Europaea Fruit Oil","8001-25-0","232-277-0"
"17940","Olea Europaea Fruit Oil Ethyl Ester","-","-"
"17941","Olea Europaea Fruit Peel Extract","8060-29-5 (generic)","923-074-4"
"17942","Olea Europaea Fruit Unsaponifiables","8001-25-0","232-277-0"
"17943","Olea Europaea Fruit Water","8001-25-0","232-277-0"
"17944","Olea Europaea Fruit/Leaf Extract","-","-"
"17945","Olea Europaea Husk Oil","8001-25-0","232-277-0"
"17946","Olea Europaea Husk Powder","8001-25-0","232-277-0"
"17947","Olea Europaea Leaf","8001-25-0","232-277-0"
"17948","Olea Europaea Leaf Cell Extract","8001-25-0","232-277-0"
"17949","Olea Europaea Leaf Extract","8001-25-0 / 84012-27-1","232-277-0"
"17950","Olea Europaea Leaf Oil","8001-25-0","232-277-0"
"17951","Olea Europaea Leaf Powder","8001-25-0","232-277-0"
"17952","Olea Europaea Leaf Water","-","-"
"17953","Olea Europaea Oil Unsaponifiables","8001-25-0 / 156798-12-8","232-277-0"
"17954","Olea Europaea Sap Extract","-","-"
"17955","Olea Europaea Seed","8001-25-0","232-277-0"
"17956","Olea Europaea Seed Powder","8001-25-0","232-277-0"
"17957","Olea Europaea Wood Extract","84012-27-1","-"
"17958","Olealkonium Chloride","37139-99-4","253-363-4"
"17959","Oleamide","301-02-0","206-103-9/931-801-1"
"17960","Oleamide DEA","93-83-4","202-281-7"
"17961","Oleamide DIPA","-","-"
"17962","Oleamide MEA","111-58-0","203-884-8"
"17963","Oleamide MIPA","111-05-7","203-828-2"
"17964","Oleamide Serinol","-","-"
"17965","Oleamidopropyl Betaine","25054-76-6","246-584-2"
"17966","Oleamidopropyl Dimethylamine","109-28-4","203-661-5"
"17967","Oleamidopropyl Dimethylamine Glycolate","-","-"
"17968","Oleamidopropyl Dimethylamine Hydrolyzed Collagen","-","-"
"17969","Oleamidopropyl Dimethylamine Lactate","-","-"
"17970","Oleamidopropyl Dimethylamine Propionate","67801-61-0","267-181-8"
"17971","Oleamidopropyl Ethyldimonium Ethosulfate","-","-"
"17972","Oleamidopropyl Hydroxysultaine","93941-94-7","300-543-6"
"17973","Oleamidopropyl PG-Dimonium Chloride","-","-"
"17974","Oleamidopropylamine Oxide","25159-40-4","246-684-6"
"17975","Oleamidopropyldimonium Hydroxypropyl Hydrolyzed Collagen","-","-"
"17976","Oleamine","112-90-3","204-015-5/627-034-4"
"17977","Oleamine Bishydroxypropyltrimonium Chloride","94133-51-4","302-711-4"
"17978","Oleamine Oxide","14351-50-9","238-311-0"
"17979","Oleanolic Acid","508-02-1","208-081-6"
"17980","Oleanoyl sh-Pentapeptide-4","-","-"
"17981","Oleic Acid","112-80-1","204-007-1"
"17982","Oleic Acid/Aminopropanediol Amides/Esters","-","-"
"17983","Oleic/Linoleic Triglyceride","-","-"
"17984","Oleic/Linoleic/Linolenic Polyglycerides","-","-"
"17985","Oleic/Palmitic Triglyceride","-","-"
"17986","Oleic/Palmitic/Lauric/Myristic/Linoleic Triglyceride","-","-"
"17987","Oleic/Stearic Glycerides/Dimer Dilinoleate Crosspolymer","-","-"
"17988","Oleocanthal","289030-99-5","-"
"17989","Oleostearine","91723-27-2","294-532-2"
