"ID","INCI","CAS","WE"
"12681","HYDROLYZED BORAGE SEED OIL EXTRACT","-","-"
"12682","HYDROLYZED BRASSICA ALBA SEED EXTRACT","84929-33-9","284-517-9"
"12683","HYDROLYZED BRASSICA NAPUS SEEDCAKE EXTRACT","-","-"
"12684","HYDROLYZED BRASSICA OLERACEA ACEPHALA EXTRACT","-","-"
"12685","HYDROLYZED BRAZIL NUT PROTEIN","-","-"
"12686","HYDROLYZED CAESALPINIA SPINOSA GUM","39300-88-4","254-409-6"
"12687","HYDROLYZED CALCIUM HYALURONATE","-","-"
"12688","HYDROLYZED CALENDULA OFFICINALIS FLOWER EXTRACT","84776-23-8","-"
"12689","HYDROLYZED CALENDULA OFFICINALIS PROTEIN","-","-"
"12690","HYDROLYZED CALENDULA OFFICINALIS PROTEIN EXTRACT","-","-"
"12691","HYDROLYZED CALF LIGAMENTS/LIVER/SKIN","-","-"
"12692","HYDROLYZED CALF SKIN","-","-"
"12693","HYDROLYZED CAMELLIA JAPONICA SEED OIL EXTRACT","-","-"
"12694","HYDROLYZED CAMELLIA SINENSIS LEAF","-","-"
"12695","HYDROLYZED CAMELLIA SINENSIS LEAF EXTRACT","-","-"
"12696","HYDROLYZED CAMELLIA SINENSIS LEAF/PHYLLOSTACHYS BAMBUSOIDES LEAF/STEM/PANAX GINSENG ROOT","-","-"
"12697","HYDROLYZED CAMELLIA SINENSIS SEED EXTRACT","-","-"
"12698","HYDROLYZED CANDELILLA WAX","-","-"
"12699","HYDROLYZED CANDIDA BOMBICOLA EXTRACT","-","-"
"12700","HYDROLYZED CANDIDA BOMBICOLA/GLUCOSE/RAPESEED ACID FERMENT EXTRACT","-","-"
"12701","HYDROLYZED CANDIDA SAITOANA EXTRACT","-","-"
"12702","HYDROLYZED CANNABIS SATIVA SEED EXTRACT","-","-"
"12703","HYDROLYZED CARNAUBA WAX","-","-"
"12704","HYDROLYZED CARRAGEENAN","53973-98-1","-"
"12705","HYDROLYZED CARROT EXTRACT","-","-"
"12706","HYDROLYZED CARROT ROOT EXTRACT","-","-"
"12707","HYDROLYZED CASEIN","65072-00-6","265-363-1"
"12708","HYDROLYZED CASSIA ITALICA LEAF EXTRACT","-","-"
"12709","HYDROLYZED CAVIAR EXTRACT","-","-"
"12710","HYDROLYZED CELLULOSE","-","-"
"12711","HYDROLYZED CELLULOSE GUM","-","-"
"12712","HYDROLYZED CELOSIA CRISTATA FLOWER/SEED EXTRACT","-","-"
"12713","HYDROLYZED CENTELLA ASIATICA EXTRACT","-","-"
"12714","HYDROLYZED CENTELLA ASIATICA PROTEIN","-","-"
"12715","HYDROLYZED CERATONIA SILIQUA GUM EXTRACT","84961-45-5","284-634-5"
"12716","HYDROLYZED CERATONIA SILIQUA SEED EXTRACT","84961-45-5","284-634-5"
"12717","HYDROLYZED CERCIDIUM FLORIDUM BARK","-","-"
"12718","HYDROLYZED CHALAZA/EGG YOLK","-","-"
"12719","HYDROLYZED CHENOPODIUM QUINOA BRAN EXTRACT","-","-"
"12720","HYDROLYZED CHENOPODIUM QUINOA SEED","-","-"
"12721","HYDROLYZED CHESTNUT EXTRACT","-","-"
"12722","HYDROLYZED CHICKEN CARTILAGE EXTRACT","-","-"
"12723","HYDROLYZED CHITIN","-","-"
"12724","HYDROLYZED CHITOSAN","-","-"
"12725","HYDROLYZED CHITOSAN FERULYL LINOLEATE","-","-"
"12726","HYDROLYZED CHLORELLA VULGARIS EXTRACT","-","-"
"12727","HYDROLYZED CHLORELLA VULGARIS PROTEIN","-","-"
"12728","HYDROLYZED CHONDRUS CRISPUS EXTRACT","244023-79-8","-"
"12729","HYDROLYZED CICER SEED EXTRACT","92113-26-3","295-631-3"
"12730","HYDROLYZED CINNAMOMUM CASSIA BARK EXTRACT","-","-"
"12731","HYDROLYZED CITRUS AURANTIUM DULCIS FRUIT EXTRACT","8028-48-6 / 84012-28-2","232-433-8 / -"
"12732","HYDROLYZED CITRUS SPHAEROCARPA PEEL EXTRACT","-","-"
"12733","HYDROLYZED CLADOSIPHON NOVAE-CALEDONIAE EXTRACT","-","-"
"12734","HYDROLYZED CLAM BODY EXTRACT","-","-"
"12735","HYDROLYZED COCKSCOMB","-","-"
"12736","HYDROLYZED COCKSCOMB EXTRACT","-","-"
"12737","HYDROLYZED COCOA FRUIT","-","-"
"12738","HYDROLYZED CODONOPSIS PILOSULA ROOT EXTRACT","-","-"
"12739","HYDROLYZED COIX LACRYMA-JOBI MA-YUEN SEED","-","-"
"12740","HYDROLYZED COIX LACRYMA-JOBI MA-YUEN SEED EXTRACT","-","-"
"12741","HYDROLYZED COLLAGEN","92113-31-0 / 73049-73-7","295-635-5 / -"
"12742","HYDROLYZED COLLAGEN EXTRACT","-","-"
"12743","HYDROLYZED COLLAGEN PG-PROPYL DIMETHICONOL","-","-"
"12744","HYDROLYZED COLLAGEN PG-PROPYL METHYLSILANEDIOL","-","-"
"12745","HYDROLYZED COLLAGEN PG-PROPYL SILANETRIOL","-","-"
"12746","HYDROLYZED COMARUM PALUSTRE ROOT/STEM EXTRACT","-","-"
"12747","HYDROLYZED COMMELINA COMMUNIS FLOWER/LEAF/STEM EXTRACT","-","-"
"12748","HYDROLYZED CONALBUMIN","-","-"
"12749","HYDROLYZED CONCHIOLIN PROTEIN","169590-57-2","-"
"12750","HYDROLYZED CORAL","-","-"
"12751","HYDROLYZED CORALLINA OFFICINALIS","89997-92-2 (generic)","289-730-0"
"12752","HYDROLYZED CORALLINA OFFICINALIS EXTRACT","89997-92-2","289-730-0"
"12753","HYDROLYZED CORIANDRUM SATIVUM FRUIT EXTRACT","84775-50-8","283-880-0"
"12754","HYDROLYZED CORN PROTEIN","100209-41-4","309-349-6"
"12755","HYDROLYZED CORN STARCH","8029-43-4","232-436-4"
"12756","HYDROLYZED CORN STARCH HYDROXYETHYL ETHER","-","-"
"12757","HYDROLYZED CORN STARCH OCTENYLSUCCINATE","-","-"
"12758","HYDROLYZED CORN/SOY/WHEAT PROTEIN THIOGLYCOLAMIDE/THIOPROPIONAMIDE","-","-"
"12759","HYDROLYZED CORNUS WALTERI LEAF EXTRACT","-","-"
"12760","HYDROLYZED COTTONSEED EXTRACT","-","-"
"12761","HYDROLYZED COTTONSEED PROTEIN","-","-"
"12762","HYDROLYZED COW PLACENTA EXTRACT","-","-"
"12763","HYDROLYZED CRANBERRY FRUIT/LEAF EXTRACT","90131-85-4","290-400-3"
"12764","HYDROLYZED CRITHMUM MARITIMUM","89997-98-8","289-735-8"
"12765","HYDROLYZED CROSSOSTEPHIUM CHINENSE EXTRACT","-","-"
"12766","HYDROLYZED CUCUMBER FRUIT","89998-01-6","289-738-4"
"12767","HYDROLYZED CUCURBITA PEPO SEEDCAKE","89998-03-8","289-741-0"
"12768","HYDROLYZED CYCLIZED (GASTRODIA ELATA ROOT/STEM EXTRACT/AMYLODEXTRIN)","-","-"
"12769","HYDROLYZED CYPERUS ROTUNDUS ROOT EXTRACT","-","-"
"12770","HYDROLYZED DNA","-","-"
"12771","HYDROLYZED DROSERA RAMENTACEA LEAF","94349-76-5","305-194-3 (I)"
"12772","HYDROLYZED DROSERA ROTUNDIFOLIA LEAF","-","-"
"12773","HYDROLYZED ECKLONIA CAVA EXTRACT","-","-"
"12774","HYDROLYZED EEL HEAD EXTRACT","-","-"
"12775","HYDROLYZED EGG PROTEIN","91079-86-6","293-476-6"
"12776","HYDROLYZED EGG SHELL MEMBRANE","227025-35-6","-"
"12777","HYDROLYZED EGG YOLK","-","-"
"12778","HYDROLYZED EGG YOLK EXTRACT","-","-"
"12779","HYDROLYZED ELAEOCARPUS SYLVESTRIS LEAF EXTRACT","-","-"
"12780","HYDROLYZED ELASTIN","100085-10-7 / 73049-73-7 / 91080-18-1","309-148-3 (I) / - / 293-509-4"
"12781","HYDROLYZED ENTEROMORPHA COMPRESSA","-","-"
"12782","HYDROLYZED ERAGROSTIS TEF SEED EXTRACT","-","-"
"12783","HYDROLYZED ERUCA SATIVA LEAF","-","-"
"12784","HYDROLYZED ERYTHRINA EDULIS SEED","-","-"
"12785","HYDROLYZED ETHYLENE/MA COPOLYMER","68441-86-1","-"
"12786","HYDROLYZED EUGENIA EDULIS FRUIT","-","-"
"12787","HYDROLYZED EUGLENA GRACILIS EXTRACT","-","-"
"12788","HYDROLYZED EUPHAUSIA SUPERBA OIL","-","-"
"12789","HYDROLYZED EUTERPE OLERACEA FRUIT","-","-"
"12790","HYDROLYZED EUTERPE OLERACEAE FRUIT","-","-"
"12791","HYDROLYZED EXTENSIN","222400-33-1","-"
"12792","HYDROLYZED F-FUCOIDAN","-","-"
"12793","HYDROLYZED FIBROIN","-","-"
"12794","HYDROLYZED FIBRONECTIN","100085-35-6","309-176-6"
"12795","HYDROLYZED FISH ARTERY EXRACT","-","-"
"12796","HYDROLYZED FISH CARTILAGE","-","-"
"12797","HYDROLYZED FISH EGG MEMBRANE EXTRACT FILTRATE","-","-"
"12798","HYDROLYZED FISH EGG SHELL EXTRACT","-","-"
"12799","HYDROLYZED FISH EXTRACT","-","-"
"12800","HYDROLYZED FISH SCALE EXTRACT","-","-"
"12801","HYDROLYZED FISH SCALE/SKIN EXTRACT","-","-"
"12802","HYDROLYZED FISH SKIN EXTRACT","-","-"
"12803","HYDROLYZED FLOUNDER EXTRACT","-","-"
"12804","HYDROLYZED FORSYTHIA VIRIDISSIMA FRUIT/(ACTAEA DAHURICA/GLYCYRRHIZA GLABRA /PAEONIA LACTIFLORA/PLATYCODON GRANDIFLORUS/PUERARIA MONTANA) ROOT EXTRACT","-","-"
"12805","HYDROLYZED FORSYTHIA VIRIDISSIMA FRUIT/(ANGELICA ACUTILOBA/CIMICIFUGA DAHURICA/GLYCYRRHIZA GLABRA (LICORICE)/PAEONIA LACTIFLORA/PLATYCODON GRANDIFLORUS/PUERARIA LOBATA) ROOT EXTRACT","-","-"
"12806","HYDROLYZED FORSYTHIA VIRIDISSIMA FRUIT/(CIMICIFUGA DAHURICA/GLYCYRRHIZA GLABRA /PAEONIA LACTIFLORA/PLATYCODON GRANDIFLORUS/PUERARIA LOBATA) ROOT EXTRACT","-","-"
"12807","HYDROLYZED FORSYTHIA VIRIDISSIMA FRUIT/ROOT EXTRACT","-","-"
"12808","HYDROLYZED FRUIT/MENTHA ARVENSIS LEAF/ROOT EXTRACT","-","-"
"12809","HYDROLYZED FUCUS VESICULOSUS EXTRACT","84696-13-9 / 100085-36-7","283-633-7 / 309-177-1"
"12810","HYDROLYZED FUCUS VESICULOSUS PROTEIN","84696-13-9","283-633-7"
"12811","HYDROLYZED FURCELLARAN","73297-69-5","-"
"12812","HYDROLYZED GADIDAE PROTEIN","-","-"
"12813","HYDROLYZED GANODERMA LUCIDUM EXTRACT","-","-"
"12814","HYDROLYZED GARCINIA MANGOSTANA FRUIT EXTRACT","90045-25-3","289-884-9"
"12815","HYDROLYZED GARDENIA FLORIDA EXTRACT","92457-01-7","296-280-9"
"12816","HYDROLYZED GAULTHERIA FRAGRANTISSIMA/PROCUMBENS/PUNCTATA EXTRACT","-","-"
"12817","HYDROLYZED GELATIN","68410-45-7","270-082-2"
"12818","HYDROLYZED GELIDIUM ELEGANS/GRACILARIA VERMICULOPHYLLA/GRACILARIA GIGAS/PTEROCLADIELLA CAPILLACEA/AHNFELTIA PLICATA EXTRACT","-","-"
"12819","HYDROLYZED GERMINATED RICE GRAIN EXTRACT","-","-"
"12820","HYDROLYZED GINSENG PROTEIN","-","-"
"12821","HYDROLYZED GINSENG ROOT","-","-"
"12822","HYDROLYZED GINSENG ROOT EXTRACT","-","-"
"12823","HYDROLYZED GINSENG SAPONINS","-","-"
"12824","HYDROLYZED GLOSSOCARDIA BIDENS EXTRACT","-","-"
"12825","HYDROLYZED GLUCOSYL STEVIOSIDE","-","-"
"12826","HYDROLYZED GLYCOSAMINOGLYCANS","156715-51-4","-"
"12827","HYDROLYZED GLYCOSAMINOGLYCANS EXTRACT","-","-"
"12828","HYDROLYZED GLYCYRRHIZINATE","222400-67-1","-"
"12829","HYDROLYZED GOAT MILK EXTRACT","-","-"
"12830","HYDROLYZED GOLD OF PLEASURE","227024-32-0","-"
"12831","HYDROLYZED GRACILARIOPSIS CHIANGII EXTRACT","-","-"
"12832","HYDROLYZED GRAPE CALLUS EXTRACT","-","-"
"12833","HYDROLYZED GRAPE FRUIT","-","-"
"12834","HYDROLYZED GRAPE FRUIT EXTRACT","-","-"
"12835","HYDROLYZED GRAPE SKIN","-","-"
"12836","HYDROLYZED GROUPER/JAGUAR CICHLID EXTRACT","-","-"
"12837","HYDROLYZED GUAR","9000-30-0","232-536-8"
"12838","HYDROLYZED HAIR KERATIN","65997-21-9 / 69430-36-0","- / 274-001-1"
"12839","HYDROLYZED HALYMENIA DURVILLEI POLYSACCHARIDE","-","-"
"12840","HYDROLYZED HAZELNUT PROTEIN","-","-"
"12841","HYDROLYZED HEMOGLOBIN","91052-91-4","293-254-9"
"12842","HYDROLYZED HEMP SEED EXTRACT","-","-"
"12843","HYDROLYZED HEMP SEED PROTEIN","-","-"
"12844","HYDROLYZED HEMP SEED PROTEIN HYDROXYPROPYLTRIMONIUM CHLORIDE","-","-"
"12845","HYDROLYZED HIBISCUS ESCULENTUS EXTRACT","91723-07-8","294-510-2"
"12846","HYDROLYZED HIBISCUS ROSA-SINENSIS FLOWER EXTRACT","-","-"
"12847","HYDROLYZED HIBISCUS SYRIACUS BARK EXTRACT","-","-"
"12848","HYDROLYZED HONEY","-","-"
"12849","HYDROLYZED HONEY PROTEIN","-","-"
"12850","HYDROLYZED HORSE AMNION EXTRACT","-","-"
"12851","HYDROLYZED HORSE AMNION/PLACENTA/UMBILICAL EXTRACT","-","-"
"12852","HYDROLYZED HORSE FAT EXTRACT","-","-"
"12853","HYDROLYZED HORSE PLACENTA EXTRACT","-","-"
"12854","HYDROLYZED HORSE PLACENTA/UMBILICAL CORD LIPIDS","-","-"
"12855","HYDROLYZED HORSE PLACENTA/UMBILICAL EXTRACT","-","-"
"12856","HYDROLYZED HORSE UMBILICAL EXTRACT","-","-"
"12857","HYDROLYZED HUMAN ADIPOSE STROMAL CELL CULTURE EXTRACT","-","-"
"12858","HYDROLYZED HUMAN PLACENTAL PROTEIN","91080-01-2","293-492-3"
"12859","HYDROLYZED HYALURONIC ACID","-","-"
"12860","HYDROLYZED HYDROXYPROPYL STARCH OCTENYLSUCCINATE","-","-"
"12861","HYDROLYZED INONOTUS OBLIQUUS EXTRACT","-","-"
"12862","HYDROLYZED JATROPHA MACRANTHA BARK EXTRACT","-","-"
"12863","HYDROLYZED JELLYFISH EXTRACT","-","-"
"12864","HYDROLYZED JOJOBA ESTERS","-","-"
"12865","HYDROLYZED JOJOBA PROTEIN","100684-35-3","309-708-7"
"12866","HYDROLYZED JOJOBA SEED EXTRACT","-","-"
"12867","HYDROLYZED KERATIN","69430-36-0","274-001-1"
"12868","HYDROLYZED KERATIN PG-PROPYL METHYLSILANEDIOL","-","-"
"12869","HYDROLYZED KERATIN PG-PROPYL SILANETRIOL","-","-"
"12870","HYDROLYZED KERATIN PG-PROPYLMETHYLSILANEDIOL","-","-"
"12871","HYDROLYZED KLUYVEROMYCES EXTRACT","152923-52-9","-"
"12872","HYDROLYZED KURODA'S SEA HARE EXTRACT","-","-"
"12873","HYDROLYZED LAC","-","-"
"12874","HYDROLYZED LACTALBUMIN","-","-"
"12875","HYDROLYZED LACTOBACILLUS","-","-"
"12876","HYDROLYZED LACTOBACILLUS FERMENT","-","-"
"12877","HYDROLYZED LACTOBACILLUS/STREPTOCOCCUS THERMOPHILUS/COLOSTRUM FERMENT EXTRACT","-","-"
"12878","HYDROLYZED LAGENARIA SICERARIA FRUIT JUICE","-","-"
"12879","HYDROLYZED LAMINARIA JAPONICA EXTRACT","-","-"
"12880","HYDROLYZED LECITHIN EXTRACT","-","-"
"12881","HYDROLYZED LEMON FRUIT EXTRACT","-","-"
"12882","HYDROLYZED LEPIDIUM MEYENII ROOT","-","-"
"12883","HYDROLYZED LEPIDIUM MEYENII ROOT EXTRACT","-","-"
"12884","HYDROLYZED LIMONIUM LATIFOLIUM","-","-"
"12885","HYDROLYZED LINDERA AGGREGATA POLYSACCHARIDES","-","-"
"12886","HYDROLYZED LINSEED EXTRACT","-","-"
"12887","HYDROLYZED LINSEED SEED","-","-"
"12888","HYDROLYZED LITCHI CHINENSIS FRUIT EXTRACT","-","-"
"12889","HYDROLYZED LOLA IMPLEXA EXTRACT","-","-"
"12890","HYDROLYZED LUPINE PROTEIN","73049-73-7","-"
"12891","HYDROLYZED LUPINE PROTEIN OCTENYLSUCCINATE","-","-"
"12892","HYDROLYZED LUPINE SEED EXTRACT","-","-"
"12893","HYDROLYZED LUPINUS ALBUS FLOWER EXTRACT","-","-"
"12894","HYDROLYZED LYCIUM BARBARUM FRUIT","-","-"
"12895","HYDROLYZED LYCIUM BARBARUM FRUIT EXTRACT","-","-"
"12896","HYDROLYZED LYCOPERSICON ESCULENTUM FRUIT EXTRACT","-","-"
"12897","HYDROLYZED MAGNOLIA OBOVATA BARK EXTRACT","-","-"
"12898","HYDROLYZED MALLOW LEAF EXTRACT","-","-"
"12899","HYDROLYZED MALPIGHIA GLABRA FRUIT EXTRACT","-","-"
"12900","HYDROLYZED MALT EXTRACT","-","-"
"12901","HYDROLYZED MANGIFERA INDICA JUICE EXTRACT","90063-86-8","290-045-4"
"12902","HYDROLYZED MANGO FRUIT","90063-86-8","290-045-4"
"12903","HYDROLYZED MANGO JUICE EXTRACT","90063-86-8","290-045-4"
"12904","HYDROLYZED MANIHOT ESCULENTA TUBER EXTRACT","-","-"
"12905","HYDROLYZED MAPLE SYCAMORE PROTEIN","227024-37-5","-"
"12906","HYDROLYZED MELON FRUIT","-","-"
"12907","HYDROLYZED METSCHNIKOWIA AGAVES EXTRACT","1309127-75-0","-"
"12908","HYDROLYZED METSCHNIKOWIA REUKAUFII EXTRACT","-","-"
"12909","HYDROLYZED METSCHNIKOWIA SHANXIENSIS EXTRACT","-","-"
"12910","HYDROLYZED MILK","-","-"
"12911","HYDROLYZED MILK PROTEIN","92797-39-2","296-575-2"
"12912","HYDROLYZED MILLET","227025-36-7","-"
"12913","HYDROLYZED MILLET SEED EXTRACT","-","-"
"12914","HYDROLYZED MILT","-","-"
"12915","HYDROLYZED MILT EXTRACT","-","-"
"12916","HYDROLYZED MONASCUS/RICE FERMENT FILTRATE","-","-"
"12917","HYDROLYZED MORINGA OLEIFERA SEED EXTRACT","93165-54-9","296-941-1"
"12918","HYDROLYZED MORUS ALBA LEAF EXTRACT","-","-"
"12919","HYDROLYZED MOTHER OF PEARL EXTRACT","-","-"
"12920","HYDROLYZED MULBERRY FRUIT","90064-11-2","290-072-1"
"12921","HYDROLYZED MYRICA GALE CALLUS CULTURE LYSATE FILTRATE","-","-"
"12922","HYDROLYZED MYRTUS COMMUNIS LEAF EXTRACT","-","-"
"12923","HYDROLYZED MYTILUS EDULIS BYSSUS","94465-78-8","305-363-1"
"12924","HYDROLYZED NETTLE LEAF EXTRACT","84012-40-8","281-685-5"
"12925","HYDROLYZED NYMPHAEA TETRAGONA EXTRACT","-","-"
"12926","HYDROLYZED OAT FLOUR","-","-"
"12927","HYDROLYZED OAT PROTEIN","151661-87-9","-"
"12928","HYDROLYZED OATS","227025-08-3","-"
"12929","HYDROLYZED OLIVE FRUIT","-","-"
"12930","HYDROLYZED OLIVE FRUIT EXTRACT","-","-"
"12931","HYDROLYZED OLIVE LEAF EXTRACT","8001-25-0","232-277-0"
"12932","HYDROLYZED OPLOPANAX ELATUS ROOT EXTRACT","-","-"
"12933","HYDROLYZED OPUNTIA FICUS-INDICA FLOWER EXTRACT","90082-21-6","290-109-1"
"12934","HYDROLYZED OPUNTIA HUMIFUSA LEAF EXTRACT","-","-"
"12935","HYDROLYZED ORYZANOL","-","-"
"12936","HYDROLYZED OXIDIZED KERATIN","-","-"
"12937","HYDROLYZED OYSTER EXTRACT","-","-"
"12938","HYDROLYZED OYSTER GLYCOPROTEIN","-","-"
"12939","HYDROLYZED OYSTER SHELL EXTRACT","-","-"
"12940","HYDROLYZED PALM SOPHOROLIPIDS","-","-"
"12941","HYDROLYZED PANAX GINSENG MERISTEM CELL","-","-"
"12942","HYDROLYZED PANAX GINSENG MERISTEM CELL EXTRACT","-","-"
"12943","HYDROLYZED PANAX GINSENG ROOT EXTRACT","-","-"
"12944","HYDROLYZED PAPAYA FRUIT","-","-"
"12945","HYDROLYZED PASSIFLORA ALATA FRUIT","-","-"
"12946","HYDROLYZED PASSIFLORA EDULIS FRUIT JUICE EXTRACT","-","-"
"12947","HYDROLYZED PEA","227024-36-4","-"
"12948","HYDROLYZED PEA EXTRACT","-","-"
"12949","HYDROLYZED PEA PROTEIN","222400-29-5","-"
"12950","HYDROLYZED PEA PROTEIN PG-PROPYL SILANETRIOL","-","-"
"12951","HYDROLYZED PEARL","-","-"
"12952","HYDROLYZED PECTIN","-","-"
"12953","HYDROLYZED PEPPER FRUIT EXTRACT","-","-"
"12954","HYDROLYZED PERILLA OCYMOIDES CALLUS EXTRACT","-","-"
"12955","HYDROLYZED PHAEODACTYLUM TRICORNUTUM EXTRACT","-","-"
"12956","HYDROLYZED PHASEOLUS RADIATUS SEED EXTRACT","-","-"
"12957","HYDROLYZED PHOSPHOLIPIDS","-","-"
"12958","HYDROLYZED PHYLLOSTACHYS BAMBUSOIDES","-","-"
"12959","HYDROLYZED PHYLLOSTACHYS HETEROCYCLA/CHARCOAL/PAPAIN/BOYSENBERRY FRUIT FERMENT FILTRATE","-","-"
"12960","HYDROLYZED PIG AMNION EXTRACT","-","-"
"12961","HYDROLYZED PIG AORTA EXTRACT","-","-"
"12962","HYDROLYZED PIG ARTERY EXTRACT","-","-"
"12963","HYDROLYZED PIG BILE EXTRACT","-","-"
"12964","HYDROLYZED PIG BLOOD LYSATE EXTRACT","-","-"
"12965","HYDROLYZED PIG FEMUR EXTRACT","-","-"
"12966","HYDROLYZED PIG INTESTINE EXTRACT","-","-"
"12967","HYDROLYZED PIG LIVER EXTRACT","-","-"
"12968","HYDROLYZED PIG PLACENTA EXTRACT","-","-"
"12969","HYDROLYZED PIG PLASMA EXTRACT","-","-"
"12970","HYDROLYZED PIG SKIN EXTRACT","-","-"
"12971","HYDROLYZED PIG TRACHEA EXTRACT","-","-"
"12972","HYDROLYZED PINUS DENSIFLORA LEAF EXTRACT","-","-"
"12973","HYDROLYZED PINUS SIBIRICA SEEDCAKE EXTRACT","-","-"
"12974","HYDROLYZED PLACENTAL EXTRACT","-","-"
"12975","HYDROLYZED PLACENTAL PROTEIN","91080-01-2","293-492-3"
"12976","HYDROLYZED PLATANUS OCCIDENTALIS EXTRACT","90082-83-0","290-175-1"
"12977","HYDROLYZED PLATYCARYA STROBILACEA FRUIT EXTRACT","-","-"
"12978","HYDROLYZED PLEUROTUS NEBRODENSIS MYCELIUM EXTRACT","-","-"
"12979","HYDROLYZED PLEUROTUS OSTREATUS FRUITING BODY EXTRACT","-","-"
"12980","HYDROLYZED PLUKENETIA VOLUBILIS SEED EXTRACT","-","-"
"12981","HYDROLYZED POLYGONUM MULTIFLORUM ROOT EXTRACT","-","-"
"12982","HYDROLYZED POLYGONUM TATARICUM BUD/SEED EXTRACT","-","-"
"12983","HYDROLYZED PORPHYRA YEZOENSIS","-","-"
"12984","HYDROLYZED POTATO PROTEIN","169590-59-4","-"
"12985","HYDROLYZED POTATO TUBER EXTRACT","-","-"
"12986","HYDROLYZED PROANTHOCYANIDIN","-","-"
"12987","HYDROLYZED PRUNE SEEDCAKE/MDI COPOLYMER","-","-"
"12988","HYDROLYZED PRUNELLA VULGARIS EXTRACT","90105-92-3","290-211-6"
"12989","HYDROLYZED PRUNUS DOMESTICA","227025-16-3 / 90082-87-4","- / 290-179-3"
"12990","HYDROLYZED PRUNUS DOMESTICA FRUIT EXTRACT","-","-"
"12991","HYDROLYZED PRUNUS MUME FRUIT","-","-"
"12992","HYDROLYZED PSORALEA CORYLIFOLIA EXTRACT","-","-"
"12993","HYDROLYZED PUMPKIN SEEDCAKE","-","-"
"12994","HYDROLYZED PUMPKIN SEEDCAKE EXTRACT","-","-"
"12995","HYDROLYZED PUNICA GRANATUM FRUIT EXTRACT","-","-"
"12996","HYDROLYZED PUNICA GRANATUM MESOCARP EXTRACT","-","-"
"12997","HYDROLYZED PYRUS MALUS PECTIN EXTRACT","-","-"
"12998","HYDROLYZED QUEEN BEE EXTRACT","-","-"
"12999","HYDROLYZED QUINOA","-","-"
"13000","HYDROLYZED RASPBERRY FRUIT","-","-"
"13001","HYDROLYZED RED BLOOD CELLS","871903-86-5","-"
"13002","HYDROLYZED RETICULIN","99924-37-5","309-077-8"
"13003","HYDROLYZED RHEUM OFFICINALE ROOT EXTRACT","84650-56-6","283-516-0"
"13004","HYDROLYZED RHIZOBIAN GUM","-","-"
"13005","HYDROLYZED RHODOPHYCEAE EXTRACT","-","-"
"13006","HYDROLYZED RICE BRAN EXTRACT","-","-"
"13007","HYDROLYZED RICE BRAN PROTEIN","94350-05-7","305-224-5"
"13008","HYDROLYZED RICE EXTRACT","-","-"
"13009","HYDROLYZED RICE FERMENT LEES","-","-"
"13010","HYDROLYZED RICE LEAF EXTRACT","-","-"
"13011","HYDROLYZED RICE PROTEIN","156715-40-1","-"
"13012","HYDROLYZED RNA","-","-"
"13013","HYDROLYZED ROE","227025-32-3","-"
"13014","HYDROLYZED ROE EXTRACT","-","-"
"13015","HYDROLYZED ROSA DAMASCENA FLOWER EXTRACT","-","-"
"13016","HYDROLYZED ROYAL JELLY EXTRACT","-","-"
"13017","HYDROLYZED ROYAL JELLY PROTEIN","-","-"
"13018","HYDROLYZED RUMEX CRISPUS ROOT EXTRACT","-","-"
"13019","HYDROLYZED RYE PHYTOPLACENTA EXTRACT","-","-"
"13020","HYDROLYZED SACCHAROMYCES EXTRACT","-","-"
"13021","HYDROLYZED SACCHAROMYCES EXTRACT OCTENYLSUCCINATE","1204060-83-2","-"
"13022","HYDROLYZED SACCHAROMYCES/LACTOBACILLUS/UBIQUINONE FERMENT","-","-"
"13023","HYDROLYZED SACCHAROMYCES/SODIUM SELENATE FERMENT EXTRACT","-","-"
"13024","HYDROLYZED SAFFLOWER FLOWER EXTRACT","-","-"
"13025","HYDROLYZED SALMON OVARY EXTRACT","-","-"
"13026","HYDROLYZED SALMON OVARY MEMBRANE EXTRACT","-","-"
"13027","HYDROLYZED SALMON SKIN EXTRACT","-","-"
"13028","HYDROLYZED SASA VEITCHII EXTRACT","-","-"
"13029","HYDROLYZED SCABIOSA ARVENSIS CALLUS EXTRACT","-","-"
"13030","HYDROLYZED SCHIZOSACCHAROMYCES PROTEIN","-","-"
"13031","HYDROLYZED SCLEROTIUM GUM","-","-"
"13032","HYDROLYZED SEA CUCUMBER EXTRACT","-","-"
"13033","HYDROLYZED SEA CUCUMBER PROTEIN","-","-"
"13034","HYDROLYZED SERICIN","73049-73-7","-"
"13035","HYDROLYZED SERUM PROTEIN","84082-72-4","282-018-0"
"13036","HYDROLYZED SESAME EXTRACT","-","-"
"13037","HYDROLYZED SESAME PROTEIN","-","-"
"13038","HYDROLYZED SESAME PROTEIN PG-PROPYL METHYLSILANEDIOL","-","-"
"13039","HYDROLYZED SESAME SEED EXTRACT","-","-"
"13040","HYDROLYZED SHEA SEEDCAKE EXTRACT","-","-"
"13041","HYDROLYZED SILK","96690-41-4","306-235-8"
"13042","HYDROLYZED SILK GLAND EXTRACT","-","-"
"13043","HYDROLYZED SILK GLAND POWDER","-","-"
"13044","HYDROLYZED SILK PG-PROPYL METHYLSILANEDIOL","-","-"
"13045","HYDROLYZED SILK PG-PROPYL METHYLSILANEDIOL CROSSPOLYMER","-","-"
